10,5,5,horse5566lee (魅力型男★☆黃敬堯☆★),[問卦] 1996台海危機 美軍航母戰鬥群擋得住嗎？,Sat Nov  6 23:16:39 2021
3,0,3,barber (頭又大),[問卦] 現代人心靈空虛？,Sat Nov  6 23:30:36 2021
1,0,1,owo0204 (大大大優惠),Re,Sun Nov  7 04:04:35 2021
4,0,4,lianpig5566 (家庭教師殺手里包恩),Re,Sat Nov  6 23:36:02 2021
19,3,16,eddy12357 (撾撾),[爆卦] 王柏融確定續留北海道日本火腿鬥士隊~,Sun Nov  7 04:06:41 2021
22,8,14,f5110420 (TC),請問AZ第二劑間隔又改回8週原因,Sat Nov  6 22:14:57 2021
6,0,6,pinebox (pinebox),[問卦] 德州 Astroworld 音樂會擠死8個人,Sat Nov  6 21:56:09 2021
5,3,2,iphone15 (哀鳳15),[問卦] 大家都幾天一次用洗髮精洗頭？,Sat Nov  6 23:06:47 2021
3,1,2,milkBK (blitzkrieg比較低),[問卦] 呂布被封為奮威將軍還很開心是不是因為智力只有25?,Sun Nov  7 08:04:15 2021
3,0,3,med5566 (美德5566),[問卦] 你居然挑戰我每一個決議？,Sat Nov  6 21:54:03 2021
36,7,29,shiaumei (shiaumei),[問卦] 一天一杯手搖飲 幾歲開始要洗腎？？？？,Sat Nov  6 21:25:38 2021
0,4,-4,dirtygg (O口O),[問卦] 鬼哥打那什麼爛東西?,Sun Nov  7 01:06:09 2021
9,5,4,asd159g (freedom),[問卦] W為什麼是Double U,Sun Nov  7 00:03:35 2021
5,2,3,OPPAISuki (OPPAISuki),[問卦] 為什麼美國人那麼愛 Travis Scott ?? ,Sun Nov  7 00:12:11 2021
26,0,26,calibration (噓屁啊),[問卦] 體重接近身高是什麼感覺？,Sun Nov  7 06:47:24 2021
8,1,7,adsl15888 (去留),[問卦] 想快點打完BNT 第2劑可以嗎,Sun Nov  7 01:01:25 2021
3,0,3,rosefan (Rocket Queen),Re,Sat Nov  6 23:32:41 2021
9,0,9,c255120 ((￣▽￣＃)﹏﹏),[新聞] 企排》林聖恩三顆強力發球收尾 CONTI本季,Sat Nov  6 23:42:04 2021
9,1,8,hayate232 (CY),[問卦] 跡美朱里和椎名空單挑為什麼不會有反感?,Sun Nov  7 01:14:18 2021
4,3,1,elite9q (),[問卦] 好想吃泡麵喔,Sun Nov  7 00:58:40 2021
4,2,2,chenglap (無想流流星拳),Re,Sun Nov  7 07:36:43 2021
3,2,1,a1b2c3d4e5 (阿翔),[問卦] 早起看到流星算幸運嗎？,Sun Nov  7 04:19:58 2021
2,1,1,KENDO777 (KENDO777),[問卦] 女權遇到墮胎會轉彎？,Sun Nov  7 08:30:40 2021
4,0,4,peter98 (新兵),Re,Sun Nov  7 04:19:00 2021
20,4,16,Riankuo (安吸教練 我想打球),[問卦] 人在高雄旅館 樓上叫床很大聲怎麼辦==,Sun Nov  7 02:33:45 2021
2,0,2,karta328 (我不知),Re,Sat Nov  6 22:56:25 2021
10,1,9,NUMB43 (晚了~該睡了),[問卦] 假日花5.6小時打GAME會很廢嗎,Sun Nov  7 00:45:52 2021
76,10,66,pulato16 (七股哥布林),[問卦] 小米甚麼東西必買,Sat Nov  6 22:35:33 2021
4,2,2,ronnyvvang (榮尼主),Re,Sun Nov  7 01:00:58 2021
5,2,3,t32908 (ookkokk),[爆卦] 恭喜EDG成為LOL S11世界冠軍,Sun Nov  7 01:03:44 2021
3,0,3,intrepid123 (勇氣),[問卦] 曹叡是不是不要搞司馬師 就穩了？,Sun Nov  7 07:34:33 2021
1,1,0,shotholisi (呆れて白目をむく),Re,Sun Nov  7 00:36:30 2021
11,3,8,mkzkcfh (mkzk),[問卦] 大家都用什麼武器抵抗數位犯台？,Sat Nov  6 22:15:49 2021
3,6,-3,aa52189 (Winning),[問卦] 現在要被噓到XX 是不是很難？,Sun Nov  7 08:35:12 2021
2,1,1,taiwaneye (愛呆丸),[問卦] 有人也站著溜過滑梯嗎？,Sat Nov  6 23:49:26 2021
0,0,0,Yirgacheffe (守住善良),[新聞] 被中共列名制裁 外長吳釗燮：收無數祝賀,Sun Nov  7 08:55:30 2021
5,0,5,bathilda (bat),Re,Sun Nov  7 02:31:59 2021
8,5,3,louiswei1986 (禪寶寶),[問卦] 跟家人同住最不能接受什麼,Sun Nov  7 01:56:55 2021
26,4,22,kerkerson (高處不勝寒),[問卦] 周杰倫講話為什麼不會變成26口音???,Sat Nov  6 22:50:36 2021
9,2,7,Aaso (每度あり),[問卦] 現在電視是不是都不耐用阿?,Sun Nov  7 01:59:54 2021
4,7,-3,cloudlaba (小雲蟲),[爆卦] EDG獲得英雄聯盟S11世界冠軍,Sun Nov  7 01:26:23 2021
3,2,1,howard24 (中信兄弟強攻強攻),[問卦] 真的有人去星巴克喝冰沙?,Sun Nov  7 00:19:09 2021
9,2,7,h881242001 (小英),[問卦] 十號發薪 身為月光族的我該怎麼辦,Sun Nov  7 03:12:16 2021
4,0,4,circus763 (跳跳虎),[問卦] 驚! 前乃木坂46的堀未央奈也想當大學生?!,Sat Nov  6 22:24:08 2021
17,8,9,kelosh22 (22),[問卦] 中國變成世界第2大國是習近平的功勞嗎,Sun Nov  7 03:55:11 2021
2,4,-2,aall2468 (麥當當真好吃),[問卦] 麥當當很健康吧？,Sat Nov  6 21:25:17 2021
11,0,11,pauljet (拜登哥不要),Re,Sat Nov  6 20:45:58 2021
0,0,0,ZaneTrout (大谷神鱒),Re,Sun Nov  7 00:21:02 2021
4,0,4,Townshend (Pete),[問卦] 命理專家公權力可以評鑑一下嗎？,Sat Nov  6 22:36:55 2021
12,0,12,rosefan (Rocket Queen),[問卦] 淡水輕軌有很垃圾嗎？,Sat Nov  6 21:50:30 2021
29,4,25,a1005100 (dab),[問卦] 不運動用斷食法減肥有用嗎?,Sat Nov  6 20:58:59 2021
1,2,-1,AgentSkye56 (大安周渝民),[問卦] 玻璃上的霧氣我臨摹一個妳,Sun Nov  7 08:40:50 2021
2,1,1,kobe30418 (吾有上將潘鳳),[問卦] 突然想到 統神是置入廣告第一人嗎？,Sat Nov  6 22:40:59 2021
20,3,17,greenseason (綠海兒),Re,Sat Nov  6 23:35:35 2021
2,2,0,assassinASHE (幹古專用帳號),Re,Sun Nov  7 05:57:16 2021
17,1,16,voohong (SE Asia Fat Nerd),[問卦] 告白後一直看著我笑是不是沒機會了,Sun Nov  7 05:44:12 2021
5,6,-1,chan324 (北極熊),[問卦] 有一個美麗的小女孩,Sun Nov  7 04:27:52 2021
6,2,4,aa1477888 (Mika),[問卦] 巧克力冒險工廠幹嘛不完全自動化就好？,Sun Nov  7 01:29:22 2021
3,0,3,hanslins (hanslins),Re,Sat Nov  6 23:39:07 2021
12,0,12,raxxar82 ( ),Re,Sat Nov  6 21:43:39 2021
2,1,1,KINMENKING (亂世狂刀),Re,Sat Nov  6 21:20:31 2021
36,2,34,ggian123 (釣白癡&推廣tiktok專用帳),[問卦] 為啥一堆人喜歡到咖啡廳念書@@,Sun Nov  7 00:19:25 2021
21,0,21,rs6677 (-----),[問卦] 相信11月開放會AZ混打都是什麼人？,Sat Nov  6 21:36:26 2021
2,2,0,uhottle (),[問卦] 如何永久關閉talk back,Sat Nov  6 20:44:34 2021
5,0,5,badjye911 (阿三),[問卦] 奇美的包子算頂的嗎？,Sat Nov  6 22:25:54 2021
2,0,2,Hosh (排球本命),[問卦] 生小孩v.s更年期，哪個比較可怕？,Sat Nov  6 22:54:09 2021
1,0,1,YAYA6655 (YAYA),Re,Sun Nov  7 00:51:41 2021
2,0,2,liang691206 (liang691206),Re,Sun Nov  7 00:51:40 2021
6,0,6,todao (心裡有數),Re,Sun Nov  7 03:01:53 2021
0,0,0,keyesleo (),[問卦] 打中東戰爭時，神盾局到底有沒有從中幫忙,Sun Nov  7 09:01:03 2021
9,3,6,Beziehung (Beziehung),[問卦]  Costco 的管理階層討厭試吃仔嗎？,Sun Nov  7 01:10:37 2021
38,1,37,convington (台中傑森史塔森),[問卦]  楓可憐（楓花戀）大家可以嗎？,Sun Nov  7 00:42:46 2021
37,6,31,poiu716 (),[問卦] 為何最近西方媒體一直在炒作中台戰爭?,Sat Nov  6 22:11:54 2021
0,0,0,yoyoflag (武漢肺炎乃神罰天擇),Re,Sun Nov  7 02:59:20 2021
7,2,5,vovzz (隨心所欲),[問卦] 偷聞女同事的鞋子 算犯罪嗎?,Sun Nov  7 01:43:16 2021
75,9,66,cycutom (cycutom),[問卦] 新垣結衣跟錦戶亮交往了4年多耶？= =,Sun Nov  7 01:56:40 2021
6,1,5,neo5277 (I am an agent of chaos),Re,Sun Nov  7 03:00:48 2021
10,1,9,ckpioneer (風),[爆卦] 瑞莎P League當觀眾,Sun Nov  7 06:59:29 2021
6,0,6,njxmzxc (假搞),[問卦] 漫威下一次是不是要找乙武洋匡了,Sun Nov  7 00:52:42 2021
4,1,3,mingonly (甲之砒霜 乙之蜜糖),Re,Sun Nov  7 01:11:24 2021
30,30,0,lukcat (LagCat),[新聞] 蘇貞昌重回西屯玉玄宮 高喊「4個不同意，,Sun Nov  7 07:52:17 2021
2,1,1,wppw (123),[新聞] 信義區2夜店復業！正妹帥哥揪團狂歡　警,Sat Nov  6 21:54:52 2021
6,0,6,Julian9x9x9 (朱利安999),[問卦] 高進,Sat Nov  6 22:56:24 2021
7,0,7,ai770116 (東方的神秘力量),[問卦] 有沒有美國人工作比歐洲人勤勞的八卦？,Sat Nov  6 21:22:43 2021
22,3,19,zakijudelo (Zack),[問卦] 講到北歐，你會想到什麼？,Sun Nov  7 08:03:04 2021
1,0,1,j09367 (果汁仔),Re,Sat Nov  6 21:07:26 2021
7,2,5,KagamiRaito (阿喵),[問卦] 3點半麥當勞該買啥當消夜?,Sun Nov  7 03:42:17 2021
3,4,-1,ht91008 (色情狂),[問卦] 中原夜市吃甚麼最頂？,Sat Nov  6 22:11:51 2021
2,2,0,ipipwrong (Guess),[問卦] 有沒有+9逃逸的卦?!,Sun Nov  7 00:12:49 2021
3,1,2,dameontree (最愛Curry的小妹),[問卦] 恭喜我們EDG奪冠! 比賽質量實在高,Sun Nov  7 01:14:10 2021
11,2,9,ilovemami (聯絡簿教主),[問卦] 大家對中島美嘉的看法如何,Sun Nov  7 05:24:48 2021
6,0,6,TomRiddle (湯姆瑞斗),[問卦] 愛在西元前是在說永恆族嗎,Sat Nov  6 21:23:56 2021
5,4,1,FL5566 (小魯妹),[問卦] 肥子獨吃東山鴨頭 心酸畫面流出,Sun Nov  7 01:53:59 2021
175,27,148,pttsuck5566 (過氣小丑),[問卦] 各位身邊打高端的人多嗎,Sun Nov  7 06:29:54 2021
2,0,2,as9632147 (臉兒紅),Re,Sat Nov  6 22:27:22 2021
6,2,4,Josh160864 (josh),[問卦] 為什麼張家兄弟敢評論政治,Sat Nov  6 22:59:05 2021
9,0,9,rosefan (Rocket Queen),[問卦] 講到國際笑炳 你會想到什麼？,Sat Nov  6 22:34:07 2021
26,4,22,pp771017 (乾淨又衛生),[問卦] 如果台菜二世祖辦洗白宴會怎樣,Sun Nov  7 04:02:54 2021
46,15,31,Rin5566 (派屈克),Re,Sun Nov  7 01:34:15 2021
4,2,2,kingofturtle (阿司),[問卦] 現在開始看lovelive需要注意什麼？,Sat Nov  6 23:11:56 2021
1,1,0,karta328 (我不知),Re,Sat Nov  6 22:39:18 2021
12,1,11,PPAPwww (pan),[問卦] 機車是不是蠻環保的！,Sat Nov  6 22:30:16 2021
14,2,12,jabbercarl (韓哥),[問卦] 這算惡意逼車了吧？,Sun Nov  7 00:07:26 2021
5,4,1,zzzz8931 (宅男),[問卦] 波士頓輕軌有被罵垃圾嗎？,Sun Nov  7 08:02:39 2021
1,2,-1,Silent (夢想),[問卦] 玩風之谷把表功用到最頂有加分ㄇ?,Sat Nov  6 22:02:39 2021
6,0,6,chaudieuer (),[問卦] 如何反駁IKEA都念錯，憑什麼管如何唸ml,Sat Nov  6 21:11:09 2021
16,2,14,miss80423 (自宅警備員),[問卦] 茸茸鼠也太可愛了吧？,Sat Nov  6 23:07:21 2021
23,3,20,manhaspen (男人有筆),[問卦] 你住過最可怕的飯店遇到了什麼事？,Sun Nov  7 00:38:16 2021
6,2,4,sushi11 (偶像可以亂摸嗎peko),[問卦] 想問一下軍人的從業道德是什麼？,Sun Nov  7 07:36:07 2021
5,1,4,oooo (法性本寂隨緣轉),Re,Sat Nov  6 22:12:17 2021
2,0,2,ivorysoap (ivorysoap),Re,Sun Nov  7 02:19:07 2021
4,2,2,muse87131 (),[問卦] 新冠恐慌文為何常有中國用語？,Sun Nov  7 00:24:53 2021
2,1,1,bathilda (bat),[問卦] 所以西方人忽然又喜歡美聲派了嗎？,Sun Nov  7 01:32:38 2021
9,4,5,liang691206 (liang691206),[問卦] 中國為何不把全台灣人民都通緝,Sun Nov  7 02:17:14 2021
0,0,0,doro0202 (Doro),Re,Sun Nov  7 00:12:43 2021
1,1,0,VVizZ (我很窮),[問卦] 這個人是誰？,Sat Nov  6 22:52:02 2021
2,4,-2,Workforme (′‧ω‧‵),[問卦] 樂團有人在獨奏的時候其他人在想什麼？,Sat Nov  6 21:02:48 2021
9,7,2,oinmrr (南崁半仙哥),[問卦] G軟是時間管理大師嗎,Sat Nov  6 22:21:20 2021
8,1,7,lpbrother (LP哥(LP = Love & Peace)),[問卦] 英國真的沒人敢演黛安娜王妃？,Sun Nov  7 08:13:49 2021
6,4,2,Emerson158 (紅豆 X 八嘎 X 烏魯賽),[問卦] 現在口試還流行用85度溪的蛋糕請口委嗎?,Sat Nov  6 23:18:08 2021
1,3,-2,adsl15888 (去留),Re,Sun Nov  7 01:31:08 2021
3,0,3,orthogonal (謙哥),[問卦] 人類歷史上最嚴重的非疏失工程事故是甚麼,Sun Nov  7 00:47:52 2021
0,0,0,jorry111111 (andy),[問卦] 年輕女生做工地是不是趨勢,Sun Nov  7 08:54:49 2021
0,2,-2,s505015 (s505015b大),Re,Sun Nov  7 01:14:47 2021
64,2,62,GraceMa (我喜歡騎馬),[問卦] 石內卜那麼優秀為什麼甘願屈就,Sat Nov  6 22:59:23 2021
5,2,3,anger312143 (anger),[問卦] 有咖啡因神人嗎？,Sun Nov  7 00:08:58 2021
1,1,0,chen0625 (PTT47),[問卦] 是不是可以考慮第三劑了？,Sun Nov  7 00:45:08 2021
4,1,3,tony900735 (安西街教練),[問卦] 雙11+統一獅封王，7-11店員484挫咧淡？,Sat Nov  6 23:04:14 2021
6,3,3,TomRiddle (湯姆瑞斗),[問卦] 自己住的人都只穿內褲或全裸吧,Sat Nov  6 21:15:48 2021
3,4,-1,williamsf1 (Frank),[問卦] 防疫大作戰廣告找國師有加分嗎?,Sat Nov  6 21:07:35 2021
10,3,7,gogomercury (gogomercury),[問卦] 有35歲的你嗎？,Sun Nov  7 01:42:46 2021
2,0,2,jonjes (HONOKA),[問卦] 大可不要太在意期限吧？,Sun Nov  7 07:36:59 2021
6,1,5,jason3676093 (),[問卦] 開始賺錢了 還要跟女友AA嗎？,Sat Nov  6 21:34:37 2021
6,0,6,Refauth (山丘上的長號手),[問卦] 有沒有歐美街拍Youtube頻道的八卦？,Sat Nov  6 21:57:57 2021
15,15,0,jis0077 (一個人的輕旅行),[爆卦] 交通部把大型重機鑽車縫列為不良駕駛行為!,Sun Nov  7 01:00:33 2021
8,7,1,arscerate (萬與雪飄),[問卦] 台鐵鎖帳號,Sun Nov  7 00:15:44 2021
5,1,4,Qorqios (唯一威脅是紫長直☁),[問卦] 軍艦可以命名為「樓麟」嗎？,Sun Nov  7 00:13:38 2021
2,0,2,a6000200 (aa),[問卦] ptt有新文章自動推播功能嗎？,Sun Nov  7 02:13:11 2021
12,0,12,er2 (LED topic),[問卦] 到底是竹北威還是新竹市東區威？,Sat Nov  6 21:40:11 2021
5,0,5,devidevi (凱特),Re,Sat Nov  6 21:23:51 2021
67,1,66,cuba391156 (cuba391156),[問卦] 拿這運動水壺會被笑嗎？,Sat Nov  6 23:12:25 2021
1,3,-2,yuchifan (yuchi),Re,Sun Nov  7 00:55:01 2021
2,0,2,kaky (菩提本無樹明鏡亦非台),Re,Sun Nov  7 00:39:52 2021
5,3,2,cefywo (新竹結衣~* 妹妹廢文科長),[問卦] 聽說用蒟蒻打屁股很舒服,Sat Nov  6 22:24:24 2021
1,7,-6,CrazyKill (crazykill),[問卦] 對戰爭的態度，可以看出真假覺青??,Sun Nov  7 01:12:20 2021
2,1,1,mk203125 (戴奧辛),[問卦] 有沒有借車比車主凶的八卦？？？？,Sat Nov  6 21:23:12 2021
4,6,-2,utdsml (阿邊肥),[問卦] 這是單身仔最接近榮耀的時刻嗎？,Sun Nov  7 01:37:16 2021
1,0,1,a828203 (),Re,Sat Nov  6 22:00:57 2021
18,1,17,kuma525566 (毛怪),[問卦] 早安！金城武iPhone 13拿什麼顏色?,Sun Nov  7 08:18:50 2021
3,0,3,O300 (歐三百),[問卦] 各位潮潮禮拜天天要幹嘛？,Sun Nov  7 00:08:39 2021
8,1,7,takuminauki (史迪格里茲粉),[問卦] 練肌肉有助於相親嗎?,Sat Nov  6 21:41:35 2021
14,1,13,cheng135 (ya),[問卦] 日本連鎖眼鏡店大舉攻台的卦?,Sun Nov  7 00:59:02 2021
4,5,-1,redDest (紅紅),[問卦] 肥宅吃小火鍋因該開幾鍋,Sat Nov  6 22:17:16 2021
2,2,0,sofaly (沙發椅),Re,Sat Nov  6 20:58:34 2021
5,1,4,Abre (Баба-яга),Re,Sun Nov  7 00:48:20 2021
61,7,54,pchunters (pp),[問卦] 為什麼韓國歷史上，沒有進攻日本的慾望？,Sat Nov  6 22:42:27 2021
14,6,8,fraternity (聽說小新比魯夫聰明),[問卦] 為什麼台灣的餐飲業有蟲，都不用賠錢？,Sun Nov  7 00:16:31 2021
22,12,10,fack3170 (法克),[新聞] 蔡瑞雪「激美短髮」新造型曝光！網驚豔：,Sun Nov  7 07:16:44 2021
18,4,14,aventardorsv (lamborghini aventadorsv),[問卦] ☺  到底creampie是什麼意思？,Sat Nov  6 23:27:35 2021
16,7,9,Timzy (創世紀),[問卦] 其實連勝文長的蠻帥的吧？,Sat Nov  6 22:52:32 2021
7,7,0,ht91008 (色情狂),[問卦] 快兩點了，在中壢哪裡最頂？,Sun Nov  7 01:26:50 2021
3,0,3,bluebagel (果果:)),[問卦] 有燒酒雞火鍋的八卦嗎？,Sat Nov  6 21:39:32 2021
2,2,0,"god46 (大家好,我是JayJay林俊傑)",[問卦] 有沒有姐弟戀的八卦？,Sat Nov  6 20:55:24 2021
25,6,19,barber (頭又大),[問卦] 張雨生因為早逝才成為傳奇怎麼反駁？,Sat Nov  6 23:45:55 2021
14,1,13,Aaso (每度あり),[問卦] 最頂的手機是Pixel 6 pro嗎？,Sat Nov  6 23:56:05 2021
0,0,0,arsonlolita (蘿莉塔大魔王),[公告] 八卦板板規(2021.05.11),Tue May 11 15:03:06 2021
3,4,-1,lackoffuck (公車),[問卦] 分手說不出來怎麼辦,Sun Nov  7 00:19:13 2021
3,1,2,mean (低智商生活),Re,Sun Nov  7 02:04:02 2021
20,1,19,blueskymaple (你是不是在發球),[問卦] 國王排名太好看了吧！！！,Sun Nov  7 00:07:26 2021
4,10,-6,JeremyYi (啾咪易),[問卦] 政府賣的口罩質量不行,Sun Nov  7 08:05:22 2021
3,4,-1,sulanpa (...),[問卦] 只有我覺得王柏融被留下來不意外嗎？,Sun Nov  7 08:31:42 2021
1,2,-1,r2394319 (勳狗),[問卦] 有沒有保存期限的八卦,Sun Nov  7 00:20:02 2021
4,0,4,jack168168tw (陳年老魯蛇),[問卦] 有西門町獅子林大樓的八卦嗎,Sat Nov  6 23:28:39 2021
21,5,16,ga86041 (ga86041),[問卦] 分屍是件容易的事嗎?,Sun Nov  7 02:07:23 2021
30,2,28,yobaoliao071 (),[新聞] 桃園市疫苗夜間開打 基層嘆過勞,Sat Nov  6 21:25:24 2021
1,1,0,Ommmmmm5566 (有人責備我們不夠深入),Re,Sun Nov  7 00:27:56 2021
7,0,7,wester789 (皮卡丘爸),[問卦] 茶葉蛋要怎煮,Sun Nov  7 08:23:34 2021
3,1,2,andrewkuo (),[新聞] 悉尼東區超市推出人工智能結賬 自動識別,Sat Nov  6 22:01:46 2021
1,1,0,JASONBOA (jason),[問卦] 所以是要變冷了沒,Sat Nov  6 20:44:00 2021
5,4,1,disgusting (噁心的),[問卦] 怎麼寫碩士論文,Sat Nov  6 23:51:40 2021
3,1,2,NightStick (龐德任),Re,Sat Nov  6 23:09:22 2021
2,0,2,A6 (短ID真好),Re,Sat Nov  6 21:04:58 2021
2,5,-3,xxxluke (我手裡拿著小皮鞭),[問卦] 朋友在捷運上嘔吐會放生嗎？,Sun Nov  7 01:21:31 2021
7,1,6,keyesleo (),[問卦] 田中寧寧的奶，到底有沒有隆乳過,Sun Nov  7 02:29:22 2021
2,2,0,ChenDotQ (淘淘愛丟力),[問卦] 在台灣當慣竊484很爽？,Sat Nov  6 21:09:09 2021
0,0,0,Qorqios (唯一威脅是紫長直☁),Re,Sun Nov  7 00:23:51 2021
24,5,19,cj4385283 (Linhi),[問卦] +9妹比高學歷的妹子優質吧,Sat Nov  6 22:28:28 2021
5,3,2,rexlin (Some like it hot!!),[問卦] 朋友不小心在火車上睡著了(在線等),Sat Nov  6 21:25:10 2021
6,3,3,ReiFu21 (ReiFu),[問卦] 女孩會想吃肥宅嗎？,Sat Nov  6 20:52:35 2021
3,0,3,colin810106 (臺灣阿姨王),Re,Sun Nov  7 04:16:02 2021
35,6,29,EVEA (新試劑扶英戰士),高雄摩鐵驚見全裸雙屍！2人關係曝光 身旁有白粉末,Sun Nov  7 00:54:25 2021
15,2,13,Lefteye (利傅艾),[問卦] 大清愛新覺羅血親後代在日本,Sat Nov  6 21:22:17 2021
1,0,1,dk27go (可我未曾見過海洋),[問卦]  有沒有539的八卦？,Sun Nov  7 01:23:04 2021
8,7,1,w113353 (鍵盤蘿莉控),[問卦] 台南深夜飛機聲？,Sun Nov  7 01:43:51 2021
5,5,0,VVizZ (我很窮),Re,Sat Nov  6 23:19:52 2021
2,6,-4,anonymous8 (詐騙島永久居民),[問卦] 住台北多少薪水可以爽爽過,Sun Nov  7 01:34:19 2021
49,9,40,badbad (talented),[新聞] 撐不下去！23年N.Y.BAGELS　年底全停業,Sat Nov  6 22:00:57 2021
5,2,3,jason851124 (YeeeEX),[問卦] EDG = 19年NBA暴龍隊吧,Sun Nov  7 01:21:41 2021
1,2,-1,starbuckss (高雄星巴哥),[問卦] 有沒有twice的MV the feels是神曲的卦？,Sun Nov  7 01:15:15 2021
4,1,3,todao (心裡有數),[問卦] 我喜歡這樣跟著你,Sat Nov  6 21:56:41 2021
51,7,44,a555444 (是幻象?你在隱藏什麼?),[問卦] 動力火車都五十了，現場怎麼還是這麼鬼啊,Sat Nov  6 21:21:28 2021
0,2,-2,dalaba7788 (麥當老歡樂送),[問卦] 有人打完第二劑Bnt睡不著嗎,Sun Nov  7 00:23:49 2021
11,2,9,intrepid123 (勇氣),[問卦] 司馬師司馬昭 跟 曹丕曹叡 誰厲害,Sun Nov  7 01:23:59 2021
14,8,6,theskyofblue (天空藍),[問卦] 黃明志是不是現代張雨生？,Sun Nov  7 00:57:39 2021
7,0,7,yoyoflag (武漢肺炎乃神罰天擇),Re,Sat Nov  6 21:59:38 2021
2,2,0,HDSM (Love Not Change  O'_'O),[問卦] 這世界 如果有如果,Sun Nov  7 01:34:52 2021
9,3,6,aJan5566 (包金56),[問卦] 養貓都被追蹤是基本，養小孩怎麼不用？,Sat Nov  6 20:44:49 2021
4,0,4,DaiRiT (QSOFA),Re,Sat Nov  6 22:13:43 2021
8,3,5,peterlin495 (專業果粉O'_'O),[問卦] 這樣算是高CP值的披薩嗎？,Sat Nov  6 20:47:55 2021
2,0,2,elite9q (),[問卦] 哀全壘打了才把守護神換上來是甚麼操作,Sun Nov  7 00:17:01 2021
2,0,2,jojoway (FATE),Re,Sun Nov  7 08:46:32 2021
2,0,2,cycling (一直暴雷一直爽),[問卦] 為什麼騎紅黃牌的超愛改短牌和翹牌,Sun Nov  7 00:56:19 2021
7,3,4,TDOO (我最可愛),[問卦] 精？！？沒想到現在有魔趙雲了？！？,Sun Nov  7 04:16:01 2021
1,1,0,app325 (艾波),[問卦] AZ用丐的是不是才是王道？,Sun Nov  7 00:50:44 2021
9,0,9,twmadrid (chrissy我老婆),[問卦] ig上那些發財 讓你成功方式 真的嗎?,Sat Nov  6 20:52:08 2021
3,4,-1,TheAVKing (I am the AV King！),Re,Sun Nov  7 00:30:45 2021
8,2,6,xw741953 (孤獨魂),[問卦] 高雄是不是台灣第一奇城,Sat Nov  6 22:06:17 2021
4,4,0,REOLY (雷歐力),[問卦] 這是什麼金色蛾 有請昆蟲系大師,Sun Nov  7 01:03:50 2021
4,1,3,the01 (立撒),[問卦] 怎麼正確且足夠認識一個地方?,Sun Nov  7 07:45:22 2021
2,3,-1,LoveJapan (無聊),[問卦] 女友去健身房不運動坐那邊陪她她也爽？,Sat Nov  6 20:59:10 2021
18,3,15,SethBeer (SethBeer),[問卦] 郭靖到底有沒有比蕭峰、張無忌強？,Sat Nov  6 21:40:52 2021
9,5,4,ggbi4zzz (腥鮑氣流讚),[問卦] 慟！lol中國又要奪一冠了,Sun Nov  7 00:14:02 2021
0,0,0,T65K2 (T-65K2),[問卦] 日本節目是以專題取勝嗎？,Sat Nov  6 23:12:44 2021
7,0,7,how6410 (安仔),Re,Sat Nov  6 23:30:32 2021
13,1,12,moneybuy (),[問卦] 自稱金城武的是不是都老人= =,Sat Nov  6 22:55:09 2021
